Event ID,Prediction,DoS Score,Risk Level,SOC Action,Actual,Analyst Decision,MITRE Tactic,MITRE Technique ID,MITRE Technique
2307,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2308,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2309,1,0.9919536020296691,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2310,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2311,1,0.9568226701974889,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2312,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2313,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2314,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2315,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2316,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2317,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2318,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2319,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2320,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2321,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2322,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2323,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2324,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2325,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2326,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2327,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2328,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2329,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2330,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2331,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2332,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2333,0,0.14,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2334,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2335,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2336,1,0.9276443566136899,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2337,1,0.6893717847982402,MEDIUM,HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2338,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2339,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2340,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2341,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2342,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2343,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2344,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2345,1,0.993334555123573,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2346,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2347,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2348,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2349,0,0.02,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2350,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2351,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2352,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2353,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2354,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2355,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2356,0,0.35334751173169854,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2357,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2358,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2359,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2360,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2361,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2362,1,0.9080208674002335,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2363,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2364,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2365,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2366,1,0.9568226701974889,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2367,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2368,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2369,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2370,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2371,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2372,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2373,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2374,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2375,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2376,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2377,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2378,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2379,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2380,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2381,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2382,1,0.667649469880102,MEDIUM,HUMAN REVIEW,0,PENDING REVIEW,Impact,T1498,Network Denial of Service
2383,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2384,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2385,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2386,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2387,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2388,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2389,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2390,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2391,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2392,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2393,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2394,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2395,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2396,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2397,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2398,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2399,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2400,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2401,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2402,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2403,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2404,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2405,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2406,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2407,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2408,1,0.9276443566136899,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2409,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2410,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2411,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2412,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2413,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2414,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2415,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2416,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2417,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2418,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2419,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2420,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2421,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2422,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2423,1,0.94,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2424,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2425,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2426,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2427,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2428,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2429,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2430,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2431,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2432,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2433,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2434,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2435,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2436,1,0.9940406978272739,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2437,1,0.9276443566136899,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2438,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2439,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2440,1,0.9080208674002335,HIGH,SOC ALERT + HUMAN REVIEW,0,PENDING REVIEW,Impact,T1498,Network Denial of Service
2441,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2442,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2443,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2444,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2445,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2446,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2447,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2448,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2449,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2450,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2451,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2452,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2453,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2454,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2455,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2456,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2457,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2458,0,0.01,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2459,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2460,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2461,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2462,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2463,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2464,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2465,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2466,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2467,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2468,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2469,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2470,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2471,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2472,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2473,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2474,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2475,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2476,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2477,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2478,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2479,1,0.9276443566136899,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2480,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2481,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2482,1,0.9568226701974889,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2483,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2484,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2485,1,0.9002652450140457,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2486,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2487,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2488,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2489,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2490,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2491,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2492,1,0.9568226701974889,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2493,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2494,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2495,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2496,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2497,1,0.9276443566136899,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2498,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2499,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2500,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2501,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2502,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2503,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2504,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2505,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2506,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2507,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2508,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2509,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2510,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2511,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2512,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2513,1,0.9080208674002335,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2514,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2515,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2516,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2517,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2518,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2519,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2520,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2521,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2522,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2523,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2524,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2525,0,0.2312174366311363,LOW,LOG ONLY,1,NOT REQUIRED,N/A,N/A,N/A
2526,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2527,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2528,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2529,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2530,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2531,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2532,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2533,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2534,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2535,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2536,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2537,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2538,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2539,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2540,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2541,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2542,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2543,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2544,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2545,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2546,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2547,1,0.7911174291682496,MEDIUM,HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2548,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2549,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2550,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2551,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2552,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2553,1,0.9751310547687706,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2554,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2555,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2556,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2557,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2558,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2559,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2560,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2561,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2562,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2563,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2564,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2565,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2566,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2567,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2568,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2569,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2570,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2571,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2572,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2573,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
2574,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2575,0,0.0,LOW,LOG ONLY,0,NOT REQUIRED,N/A,N/A,N/A
2576,1,1.0,HIGH,SOC ALERT + HUMAN REVIEW,1,PENDING REVIEW,Impact,T1498,Network Denial of Service
